FPR,TPR,Threshold
0.005722460658082976,0.9557522123893806,0.8418251276016235
0.00619933237958989,0.9557522123893806,0.8405272960662842
0.00619933237958989,0.9579646017699115,0.8235782980918884
0.00715307582260372,0.9579646017699115,0.8097946643829346
0.00715307582260372,0.9587020648967551,0.8001593947410583
0.009537434430138292,0.9587020648967551,0.7717188000679016
0.009537434430138292,0.9594395280235988,0.7696359157562256
0.010491177873152123,0.9594395280235988,0.755681574344635
0.010491177873152123,0.9609144542772862,0.7461087107658386
0.010968049594659036,0.9609144542772862,0.7442803978919983
0.010968049594659036,0.9616519174041298,0.7415413856506348
0.011921793037672867,0.9616519174041298,0.738709568977356
0.011921793037672867,0.9631268436578171,0.7236477732658386
